billing_code,procedure_name,count,min,Q1,median,Q3,max,range,IQR,mean,std,10th_percentile,90th_percentile
99391,Periodic primary re-evaluation for an established infant patient,377,53.0,53.0,77.63,194.1,375.35,322.35,141.1,124.19,85.36,53.0,256.18
99392,Initial visit for new patients 1-4 years old,414,53.19,58.36,82.99,101.15,320.62,267.43,42.79,97.71,59.62,58.36,212.7
99393,New preventative visit in new patients 5-11 years old,452,53.19,58.36,82.72,107.48,320.62,267.43,49.12,97.01,57.96,53.19,151.35
99394,New preventative visit in new patients 12-17 years old,447,60.02,65.85,90.21,165.98,466.35,406.33,100.13,140.23,101.81,65.85,318.29
99395,Established patient periodic preventive medicine examination age 18-39 years,487,61.98,68.0,92.36,169.51,479.61,417.63,101.51,140.64,101.54,68.0,327.34
99396,Established patient periodic preventive medicine examination age 40-64 years,485,67.1,73.62,97.98,180.61,519.42,452.32,106.99,151.66,110.41,73.62,354.51
99397,Periodic primary re-evaluation for an established patient 65 and older,467,70.52,77.37,105.74,194.23,545.94,475.42,116.86,162.9,117.26,77.37,372.61
99421,"Online digital evaluation and management service, for an established patient, for up to 7 days, cumulative time during the 7 days; 5-10 minutes",421,9.27,10.17,11.78,18.67,54.65,45.38,8.5,15.85,10.1,10.17,36.26
99422,"Online digital evaluation and management service, for an established patient, for up to 7 days, cumulative time during the 7 days; 11-20 minutes",388,20.08,20.08,23.29,64.1,144.07,123.99,44.02,44.3,33.59,20.08,98.33
99441,"Physician telephone patient service, 5-10 minutes of medical discussion",528,14.31,25.13,35.79,44.44,68.22,53.91,19.31,34.74,11.83,18.16,46.56
99442,"Physician telephone patient service, 11-20 minutes of medical discussion",514,27.85,52.2,65.39,71.74,136.5,108.65,19.54,64.49,20.24,38.34,93.16
99443,"Physician telephone patient service, 21-30 minutes of medical discussion",511,42.17,76.56,91.99,100.92,204.72,162.55,24.36,92.56,31.17,54.49,139.72
G0102,Prostate cancer screening; digital rectal examination,121,7.49,24.51,28.47,32.35,47.39,39.9,7.84,28.73,9.68,13.22,42.98
G0103,Prostate cancer screening; prostate specific antigen test (psa),365,5.0,5.0,10.62,62.37,100.61,95.61,57.37,26.84,30.73,5.0,78.78
G0105,Colorectal cancer screening; colonoscopy on individual at high risk,379,145.09,147.6,272.79,733.32,1790.61,1645.52,585.72,451.96,351.56,145.09,1046.93
G0120,"Colorectal cancer screening; alternative to g0105, screening colonoscopy, barium enema",115,54.02,217.04,523.13,632.5,1347.9,1293.88,415.46,471.66,303.41,108.12,632.5
G0121,Colorectal cancer screening; colonoscopy on individual not meeting criteria for high risk,382,145.36,147.6,273.05,733.32,1790.61,1645.25,585.72,458.67,358.9,145.36,1046.93
G0289,"Arthroscopy, knee, surgical, for removal of loose body, foreign body, debridement/shaving of articular cartilage (chondroplasty) at the time of other surgical knee arthroscopy in a different compartment of the same knee",2,72.86,72.86,72.86,72.86,72.86,0.0,0.0,72.86,0.0,72.86,72.86
J0702,Injection to treat reaction to a drug,217,5.56,5.56,5.56,20.18,21.57,16.01,14.62,10.33,6.56,5.56,21.57
J1745,A biologic medication,95,45.51,220.48,396.43,423.58,423.58,378.07,203.1,319.07,118.51,168.34,423.58
S0285,Colonoscopy consultation performed prior to a screening colonoscopy procedure,2,39.18,39.18,39.18,39.18,39.18,0.0,0.0,39.18,0.0,39.18,39.18
